2.94969 8192
2.95918 8192
2.96918 8192
2.97918 8192
2.98918 8192
2.99918 8192
3.00918 8192
3.01969 8192
3.02918 8192
3.03918 8192
3.04918 8192
3.05918 8192
3.06918 8192
3.07918 8192
3.08918 8192
3.09918 8192
3.10918 8192
3.11918 8192
3.12969 8192
3.13918 8192
3.14918 8192
3.15918 8192
3.16918 8192
3.17918 8192
3.18918 8192
3.20524 8192
3.2102 8192
3.21918 8192
3.22918 8192
3.23918 8192
3.24918 8192
3.25918 8192
3.27524 8192
3.28298 8192
3.28918 8192
3.29918 8192
3.30918 8192
3.31918 8192
3.32918 8192
3.34524 8192
3.36408 8192
3.37737 8192
3.38233 8192
3.38729 8192
3.39225 8192
3.39918 8192
3.41247 8192
3.43131 8192
3.44737 8192
3.45789 8192
3.47118 8192
3.47614 8192
3.4811 8192
3.49161 8192
3.5049 8192
3.51819 8192
3.5287 8192
3.53921 8192
3.54973 8192
3.56024 8192
3.5652 8192
3.57571 8192
3.589 8192
3.59951 8192
3.6128 8192
3.62054 8192
3.63105 8192
3.64157 8192
3.65208 8192
3.66259 8192
3.67311 8192
3.68362 8192
3.69413 8192
3.70464 8192
3.71516 8192
3.72567 8192
3.73618 8192
3.7467 8192
3.75721 8192
3.76772 8192
3.77823 8192
3.78597 8192
3.79648 8192
3.807 8192
3.81751 8192
3.82802 8192
3.83576 8192
3.84627 8192
3.85679 8192
3.8673 8192
3.87781 8192
3.88832 8192
3.89606 8192
3.90657 8192
3.91709 8192
3.9276 8192
3.93811 8192
3.94585 8192
3.95636 8192
3.96965 8192
3.98016 8192
3.99068 8192
4.00119 8192
4.00893 8192
4.01944 8192
4.02995 8192
4.04047 8192
4.0482 8192
4.05871 8192
4.06923 8192
4.07974 8192
4.09025 8192
4.10077 8192
4.11128 8192
4.12179 8192
4.13231 8192
4.14282 8192
4.15055 8192
4.15829 8192
4.17158 8192
4.18209 8192
4.19261 8192
4.20312 8192
4.21363 8192
4.22415 8192
4.23466 8192
4.24517 8192
4.25568 8192
4.26342 8192
4.27671 8192
4.28722 8192
4.29774 8192
4.30825 8192
4.31599 8192
4.32927 8192
4.33701 8192
4.34752 8192
4.35804 8192
4.36855 8192
4.38184 8192
4.3868 8192
4.39731 8192
4.4106 8192
4.41834 8192
4.42607 8192
4.43936 8192
4.45265 8192
4.45761 8192
4.46813 8192
4.48142 8192
4.48638 8192
4.49689 8192
4.51018 8192
4.52069 8192
4.52565 8192
4.53894 8192
4.54945 8192
4.55719 8192
4.5677 8192
